,Tweets,Date,Likes,RTs,Orchestrate
168,"@LouHaigh 
@LukeHall 
Because of concerns about Xinjiang &amp; Hong Kong, Britain's relations with China have deteriora… https://t.co/mDiRumn9Kg",2022-11-29 09:17:28+00:00,0,0,0
169,"$100 million Donation to Cuba
It's just another example of how the CCP is taking over and corrupting other countrie… https://t.co/y4SoR3LPpD",2022-11-29 09:16:55+00:00,1,0,0
170,Farmer #lpl Kathy #世界杯 Amber #CCP Hattie #卡塔尔世界杯  https://t.co/cqozu9G076,2022-11-29 09:16:48+00:00,0,0,1
171,"@KateGreenSU 
@MGreenwoodWW 
Britain already dislikes the CCP because its operatives have been engaged in the Briti… https://t.co/zfW3oJOZTQ",2022-11-29 09:16:39+00:00,0,0,1
172,Eldwin #CCP Leith #世界杯 Blooming #2028卡塔尔 Guardian #世界杯投注  https://t.co/5RLMTF6mjI,2022-11-29 09:16:31+00:00,0,0,1
173,"Luc was evading from the protesting after aiding CCP by extorting Miles
#Luc #evading #protesting #CCP #extorting… https://t.co/ASy2mugOyG",2022-11-29 09:16:27+00:00,0,0,0
174,"@neilgraysnp 
@CGreenUK 
The UK has cautioned the CCP that there is ""absolutely no excuse"" for the beating of a BBC… https://t.co/oJrbeJz5j1",2022-11-29 09:16:17+00:00,0,0,0
175,"@DanielHUST @KeaweWong What did the ""Great CCP"" do during 100 days? That's right, nothing. You think they don't kno… https://t.co/dxZ51F3MYk",2022-11-29 09:16:10+00:00,0,0,0
176,@WallStreetSilv @tim_cook @Apple @elonmusk And the CCP gives special thanks to Tim Cook and Apple for making a spec… https://t.co/pC4fmIMRzh,2022-11-29 09:15:47+00:00,0,0,1
177,@tedcruz You @tedcruz are a cancer and everything that is wrong with our politics. You have no strong opinions or v… https://t.co/IdDPKN7V6Y,2022-11-29 09:15:34+00:00,0,0,0
178,"CCP COVID meeting was a total nothing burger, back to regularly scheduled programming. https://t.co/NWfQHzXUbM",2022-11-29 09:15:26+00:00,0,0,0
179,"@patfkauffman Who are stealing your Pension?
Who are destroyer of your cornerstone of liberal &amp;democracy
Who are be… https://t.co/wsNWS8PMvR",2022-11-29 09:15:23+00:00,0,0,1
180,@hasanthehun Apple does date free speech. In China protestors have been using air drop to send videos around and Ap… https://t.co/pA66RKVaK2,2022-11-29 09:15:16+00:00,0,0,0
181,@CramerTracker @elonmusk And the CCP gives special thanks to Tim Cook and Apple for making a specific iOS that grea… https://t.co/DCqzYFcJEU,2022-11-29 09:15:15+00:00,1,0,1
182,The #CCP keeping it classy. https://t.co/izUDcYoDdd,2022-11-29 09:15:04+00:00,1,0,0
183,"@KeaweWong @LengVang15 How do they protest when they are locked in their house like animals?

For 100 days they wer… https://t.co/dRsZf6NfYg",2022-11-29 09:14:57+00:00,0,0,0
184,"@HelenGrantMP 
@Jgray 
Britain accepts its principles &amp; interests are systemically threatened by the CCP, a threat… https://t.co/WJ4w6wnEnc",2022-11-29 09:14:31+00:00,0,0,0
185,"@hkfp I feel so safe in HK cum xianggang with #NSL stripping me of every single right.

#RuleByLaw #CCP",2022-11-29 09:14:26+00:00,0,0,1
186,@Sherelle_E_J @AllisonPearson @Telegraph We have a @Conservatives Govt that wanted to have CCP owned Huawei technol… https://t.co/4feZIYFxJw,2022-11-29 09:14:19+00:00,0,0,0
187,@nairatrebil @RobertsonJohn88 @thinking_panda @enfree1993 How you came to make that deduction?  Does it originate f… https://t.co/Q6p3Fb07l2,2022-11-29 09:14:15+00:00,1,0,0
188,"@rico110922 Keep practising in front of the mirror. One day you can convince yourself that you were elected, but yo… https://t.co/fPgN7wyDhz",2022-11-29 09:14:11+00:00,0,0,0
189,@JayClarkeBass @TimKennedyMMA @Apple Apple being in same category of Standard Oil is not a good thing. Past two wee… https://t.co/Y6aNGeAURI,2022-11-29 09:13:52+00:00,0,0,0
190,@Moye3485 @Hong_Kong97 @KeaweWong Even if you want to push this narrative - whose fault is it that the local govern… https://t.co/spCsOHn3zT,2022-11-29 09:13:51+00:00,0,0,0
191,"@business Yes, because we all know that American students protesting at Columbia University will have a huge effect on the CCP",2022-11-29 09:13:47+00:00,0,0,0
192,"@PreetKGillMP 
@PaulGirvanMP 
Following the beating of a BBC journalist reporting protests in China, British Prime… https://t.co/umTWw8br5s",2022-11-29 09:13:45+00:00,0,0,0
193,@Breaking911 Translation: We support China’s CCP.,2022-11-29 09:13:20+00:00,0,0,1
194,"@blachination @CheriB2022 Who tell you I support overthrow the CCP, Do you know we can't go outside to take a lesso… https://t.co/pe1co5H3Ji",2022-11-29 09:13:15+00:00,0,0,0
195,"The CCP Infiltrates the U.S. Judiciary。This is unrestricted warfare。
@W_J_COSTA
@ro66ieMo
@GPassarellaTAL
@IoTPH… https://t.co/rNLVcjLxSL",2022-11-29 09:13:11+00:00,0,0,1
196,Matthew #足球预测 Hortense #世界杯 Mariner #CCP Pretty #卡塔尔世界杯  https://t.co/aHeRuk9TVW,2022-11-29 09:12:56+00:00,0,0,1
197,"China 🇨🇳
The CCP used armed police to patrol the streets in suppress Chinese people protest. https://t.co/QvtF1tZUIT",2022-11-29 09:12:51+00:00,1,0,0
198,Farmer #lpl Kathy #世界杯 Amber #CCP Hattie #卡塔尔世界杯  https://t.co/pnpSddggAQ,2022-11-29 09:12:51+00:00,0,0,1
199,"@imsata @RJStuyvesant @maddoxrules @elonmusk Yes. Now tell me this....

Where does it say it is owned by the CCP?",2022-11-29 09:12:41+00:00,0,0,1
200,@JDShuttlesworth It can and the CCP won't know what hit it when events go sideways against them.,2022-11-29 09:12:41+00:00,0,0,1
201,Hilda #CCP Maisie #世界杯 Lovely #2025卡塔尔 Kody #世界杯投注  https://t.co/xLCbGa5xKc,2022-11-29 09:12:27+00:00,0,0,1
202,"""No Concentration Camps! I am the Uyghurs! I am the Tibetans! I am the Mongolians! I am the Wuhan people! I am Liu… https://t.co/g73iEAnACu",2022-11-29 09:12:25+00:00,1,0,1
203,"Is this an attempt by Sunak to ingratiate himself with the Tory faithful, and put Mr &amp; Mrs Hunt in their box?

The… https://t.co/UrkcHqQvcb",2022-11-29 09:12:17+00:00,3,0,0
204,"CCP remotely switching Covid passports to yellow code making dissidents homeless. 

https://t.co/xiJRiQsvXS https://t.co/ohgXBjjvqR",2022-11-29 09:12:16+00:00,1,1,1
205,"@backtolife_2023 ALSO....one would think that the CCP has backdoor access to every single phone's OS.
Why are they… https://t.co/5bmbpfNJ1b",2022-11-29 09:12:14+00:00,0,0,0
206,@MsMelChen @lelefarley Sadly though its not uncommon for foreign forces (especially the US) to fund and encourage p… https://t.co/VSDtPofYJj,2022-11-29 09:12:14+00:00,0,0,0
207,"@gildernewm 
@CherylGillan 
In light of CCP’s cruel agenda, the #UKRejectsChina &amp; is replacing its wishful thinking… https://t.co/llDftc4mzi",2022-11-29 09:12:13+00:00,0,0,0
208,@SCMPNews Japan won't be fooled by a prime minister that have days left on the job. Japan has always been the fall… https://t.co/sc8Q0sVijb,2022-11-29 09:12:12+00:00,0,0,0
209,@lexfridman Apple. China. CCP. Privacy.,2022-11-29 09:12:06+00:00,0,0,1
210,"@redand51ue While other despicable CCP cultists tried to downplay the protests by saying ""oh, it's only 100 people"".",2022-11-29 09:12:02+00:00,0,0,0
211,"Chinese Unrest Over Lockdown Upends Global Economic Outlook https://t.co/e45vIOl9vY
The CCP ignored 10 years of dec… https://t.co/2Hg8G8GWGE",2022-11-29 09:11:35+00:00,0,0,0
212,"@NickGibbUK 
@Gibbo4Darlo 
The best way to end EVIL is to break the very root of it!  All developed nations must re… https://t.co/XKrlfB7p0L",2022-11-29 09:11:27+00:00,0,0,0
213,Amanda #CCP Freeman #世界杯 Ethen #DOGE Katherine #世界杯投注  https://t.co/V49wb0CcMx,2022-11-29 09:11:23+00:00,0,0,1
214,"@ericswalwell Seriously, how hard is it not to sleep with a chinese spy who work's for the CCP?",2022-11-29 09:11:19+00:00,0,0,0
215,"@WilliamYang120 With so much Surveillance in China, it is still impossible to prevent a large number of people from… https://t.co/Z9CvJS8qv7",2022-11-29 09:11:06+00:00,1,0,0
216,"CHINA TO IMPOSE SEVERE LOCKDOWN/ HOUSE ARREST ON CIVILIANS

Shanghai district has been asked to stockpile material… https://t.co/8IqqdaG8Ip",2022-11-29 09:11:00+00:00,0,1,0
217,"@ShogunAsh They changed their supply lines last year to be less reliant on China to India, it’s their largest marke… https://t.co/ctDOICbj20",2022-11-29 09:10:55+00:00,0,0,0
218,The only people who believe this is a model to be copied are in the CCP. @tedcruz you should be ashamed for even im… https://t.co/64kVdK6AKx,2022-11-29 09:10:55+00:00,0,0,0
219,@thefinalgun @TrueNorthish @mattyglesias @elonmusk @RubinReport He would have done that if half the American wasn't… https://t.co/Y1VHErpRsf,2022-11-29 09:10:53+00:00,0,0,0
220,Sidney #CCP Edlyn #世界杯 Prudent #利物浦 Majestic #卡塔尔世界杯  https://t.co/T91XsE93w5,2022-11-29 09:10:51+00:00,0,0,1
221,Hilda #CCP Maisie #世界杯 Lovely #2025卡塔尔 Kody #世界杯投注  https://t.co/HEPLbz7988,2022-11-29 09:10:50+00:00,0,0,1
222,Irving #足球预测 Brittany #世界杯 Joshua #CCP Glorious #世界杯投注  https://t.co/SwhDmaShS4,2022-11-29 09:10:50+00:00,0,0,1
223,@crystalrtr Have you passed CCP? If you don't mind me asking,2022-11-29 09:10:49+00:00,0,0,0
224,📌🍎🇨🇳.... Apple &amp; CCP sitting in a tree... K-I-L-L-I-N-G. https://t.co/3jK3KZjEiB,2022-11-29 09:10:34+00:00,0,0,1
225,"Xi Jingping rise to power and started the first term in 2012, much accredited to his interpersonal skills in politi… https://t.co/urpT3EpSY6",2022-11-29 09:10:30+00:00,0,0,0
226,"@singe_en_asie @ruminarist No way. Filipinos used to be tough &amp; patriotic, now they just run &amp; hide &amp; Hope &amp; Pray.… https://t.co/n0vpG4Hpxc",2022-11-29 09:10:25+00:00,0,0,0
227,"@ArchBastard @zaktivist @marconi1878 @JeffreyPeel @BBCNews The WEF, 5G, chemtrails, freemason satanist cabals etc d… https://t.co/8fX9oBZJuh",2022-11-29 09:10:22+00:00,0,0,0
228,@FoxNews @IngrahamAngle Biden's govt is FASCIST so support tyranny of CCP,2022-11-29 09:10:19+00:00,0,0,1
229,@TalkTV @JuliaHB1 @alanmendoza Sunak might want to chat to his Chancellor about the latter's ultra-pro CCP approach… https://t.co/3CPwT9VxgI,2022-11-29 09:10:15+00:00,0,0,0
230,🚨 𝐁𝐑𝐄𝐀𝐊𝐈𝐍𝐆: Wigan Athletic have officially named former Arsenal and Manchester City defender Kolo Toure as their ne… https://t.co/6VtiDYvZgs,2022-11-29 09:10:05+00:00,7,0,0
231,"@andrea_shalal Your bio says you ""cover"" economics &amp; trade, but you're worried about free speech on Twitter?! Yea I… https://t.co/vtva92bWQQ",2022-11-29 09:09:50+00:00,0,0,0
232,@johnpilger It is a bio weapon- truth. Yours is ccp shill spew,2022-11-29 09:09:50+00:00,0,0,0
233,@financialjuice CCP pushing the distractions,2022-11-29 09:09:48+00:00,0,0,0
234,@Tcombolo @UllrichBuss @thatdayin1992 The CCP is an illegitimate regime. Taiwan houses the true China,2022-11-29 09:09:45+00:00,0,0,1
235,When you are a white person from the West and you wonder why deep greens in Taiwan don't like the idea of HKers com… https://t.co/tyMLoYXt5N,2022-11-29 09:09:44+00:00,1,0,1
236,"@Getrealorelse @KeaweWong What a fucking boring narrative, looking at the commentors on this thread who are praisin… https://t.co/MZqql4gD2H",2022-11-29 09:09:39+00:00,0,0,0
237,And the CCP gives special thanks to Tim Cook and Apple for making a specific iOS that greatly helps the totalitaria… https://t.co/QjWxEF4f6V,2022-11-29 09:09:38+00:00,0,0,1
238,@IngrahamAngle Why on earth would you compare @elonmusk to Tim Cook today? Cook acting like he’s taking orders from… https://t.co/phwNud7Oxw,2022-11-29 09:09:30+00:00,0,0,1
239,"We need to do more to against the CCP.  Xi Jinping,step Down!  CCP,step Down! https://t.co/2oduMjJ3A9",2022-11-29 09:09:19+00:00,0,0,0
240,@CarlZha wE oNlY hAtE tHe cCp nOt tHe cHiNeSe pEoPle,2022-11-29 09:09:17+00:00,1,0,0
241,@opinion @AdamMinter And the CCP gives special thanks to Tim Cook and Apple for making a specific iOS that greatly… https://t.co/lf4VBmwrQS,2022-11-29 09:09:17+00:00,0,0,1
242,@Oliwar88 @JamesMelville Nice thought Chris but history will tell you that Millions will need to die before there i… https://t.co/fjiQfg4UB5,2022-11-29 09:09:11+00:00,0,0,0
243,@catturd2 @AVindman @LavelleGerald Lots of CIA and CCP bots in here today,2022-11-29 09:09:07+00:00,0,0,0
244,@paulhaenle Good thread but you forget account for the fact that the CCP are not answerable to anyone and therefore… https://t.co/nOgeusbf2Q,2022-11-29 09:09:06+00:00,0,0,0
245,Protests across the country reveal deep anger and frustration at three years of lockdowns and social control. https://t.co/mzPKNIEtqb,2022-11-29 09:09:00+00:00,3,2,0
246,"@JC_Investment It’s a bit hard for me to believe that Xi and the CCP will surrender to the masses, that would be th… https://t.co/HiAjWS58v3",2022-11-29 09:08:57+00:00,0,0,0
247,@SpinosaurusYTP @SoundSteen @ChinaUncensored @TeamYouTube Call it what you will the CCP behave like full on communi… https://t.co/ciRBicFGBY,2022-11-29 09:08:53+00:00,0,0,0
248,"@GregoryBrundag1 @zhang_heqing ""Ah... the ancient art of the provocateur. How droll.""
Who talks like that? 
You're… https://t.co/7T7JEZhTx5",2022-11-29 09:08:47+00:00,0,0,0
249,"In Hong Kong, the protest movement had been suppressed by the oppressive rule of the Chinese Communist Party, but w… https://t.co/mg4TP0NvxA",2022-11-29 09:08:42+00:00,1,0,0
250,"@LynAldenContact @elonmusk @SwipeWright Elon is beholden to the CCP , any negative comment and his Tesla investment… https://t.co/dd9M0OWG0G",2022-11-29 09:08:29+00:00,1,0,0
251,"1/27/2022 Say No to Evil: Speaking the truth in China puts lives at risk, but in the US, the police support and end… https://t.co/8KgRDmjdBD",2022-11-29 09:08:28+00:00,0,0,0
252,@iamtomnash And the CCP gives special thanks to Tim Cook and Apple for making a specific iOS that greatly helps the… https://t.co/2i7A5cSJWu,2022-11-29 09:08:28+00:00,0,0,1
253,Amanda #CCP Freeman #世界杯 Ethen #DOGE Katherine #世界杯投注  https://t.co/Ub4pmEe0Rm,2022-11-29 09:08:24+00:00,0,0,1
254,"NEWS: Four-day school week option removed by council

Schools in Powys will not move to a four-day week to reduce r… https://t.co/UnedCbDasj",2022-11-29 09:08:12+00:00,0,0,0
255,Chinese overseas students in London shouted outside the Chinese embassy. “We are protest about release the covid re… https://t.co/OL0O9kMkmG,2022-11-29 09:08:08+00:00,0,0,0
256,@Kevin_McKernan Don’t worry according to CCP Ding masks will save everyone just like they did before. No doubt he’l… https://t.co/P4vaF4xBR6,2022-11-29 09:08:00+00:00,0,0,0
257,Albanese and his socialist mates silent in respect to the current protests against CCP sweeping China - what shocki… https://t.co/wfsYr5TbCZ,2022-11-29 09:07:46+00:00,1,0,0
258,@DrewPavlou You still don't realise that our western governments want the CCP model do you,2022-11-29 09:07:40+00:00,0,0,1
259,"There is a Revolution in China President Biden - whose side are you on ?  What is very clear, however, is that the… https://t.co/vAL5bbHA3F",2022-11-29 09:07:34+00:00,0,0,1
260,"#DrLiMengYan1 #COVID19 #LiMengYan
It goes without saying that if the """"Blue Gold"""" and Guo Wengui's exposure of the… https://t.co/e6hBZA9Ixa",2022-11-29 09:07:33+00:00,0,0,1
261,"@oMiniLuo @eatnacidnoamino @teeth_eater_77 I stopped to talk to a ""grandmother"". She needed a translator. They had… https://t.co/pnQf41Y4X8",2022-11-29 09:07:14+00:00,0,0,0
262,"NEWS: Four-day school week option removed by council

Schools in Powys will not move to a four-day week to reduce r… https://t.co/mUnHOllbQF",2022-11-29 09:07:12+00:00,0,0,0
263,@lelefarley Should foreigners send a strong response to the CCP? #WeAreForeignForces #ProudForeignForces,2022-11-29 09:07:06+00:00,0,0,0
264,"@OwenThefett If awareness spreads, citizens far outweigh the military strength of the ccp

They can't gun them down… https://t.co/UZ5AJeJshG",2022-11-29 09:06:56+00:00,0,0,0
265,@callmebloomie @GenWashington64 @Lulu85991176 @selinawangtv @GodcallsBS @CNN Of course fascism. The CCP is by all s… https://t.co/plCyBw43Ai,2022-11-29 09:06:50+00:00,0,0,0
266,"@Kanthan2030 You are a Indian working for the CCP!?? WTF??? 
🤣🤣🤣",2022-11-29 09:06:22+00:00,0,0,0
267,"@kylenabecker @hodgetwins yes sir - their authority crumbles, the CCP is like a giant Redwood tree with rotten root… https://t.co/0neZcMLrEq",2022-11-29 09:06:03+00:00,0,0,0
268,"Political reforms can sometimes cause another bullying the weak, so be very careful.
CCP censors people's smartphon… https://t.co/QDfaPnUsxA",2022-11-29 09:05:59+00:00,0,0,1
269,"@FreeBeacon If you need anymore proof that the big guy is a handmaiden to CCP, here it is right here.",2022-11-29 09:05:55+00:00,0,0,0
270,Garret #lpl Gift-Brave #世界杯 Sloane #CCP Kevin #世界杯买球  https://t.co/pQt08JaEQx,2022-11-29 09:05:51+00:00,0,0,1
271,"The CCP and Chinese police understand and fear the power of free speech on Twitter 2.0

Every Western pro-censorshi… https://t.co/KZc81EIMHM",2022-11-29 09:05:46+00:00,9,3,0
272,@Reuters And the CCP gives special thanks to Tim Cook and Apple for making a specific iOS that greatly helps the to… https://t.co/R7krYp9xJy,2022-11-29 09:05:40+00:00,1,1,1
273,"@TheBlac60449722 Shapiro is our generation's Buckley :p

Future Conflict just covered this, yeah CCP will live on.… https://t.co/ejRmI6g37X",2022-11-29 09:05:37+00:00,0,0,0
274,"@lucifinil127 @chenweihua @baronitaigas @CWilson_FCDO @ukinchina Listen man(fr not bait this time), the anger peopl… https://t.co/mLpVDYh8CD",2022-11-29 09:05:26+00:00,0,0,0
275,"🚨Chinese protesters were arrested by the #CCP regime's police and shouted ""Help me!""

#ChinaProtests… https://t.co/UZsOZO4fbr",2022-11-29 09:05:18+00:00,13,16,0
